x-axis,1,2
second,Volt,Volt
+547.900E-03,+77.940E-03,+105.000E-03
+549.250E-03,+84.472E-03,+97.714E-03
+550.600E-03,+69.397E-03,+64.045E-03
+551.950E-03,+74.673E-03,+48.970E-03
+553.300E-03,+55.075E-03,+36.910E-03
+554.650E-03,+81.709E-03,+49.221E-03
+556.000E-03,+88.744E-03,+63.040E-03
+557.350E-03,+85.477E-03,+76.106E-03
+558.700E-03,+85.477E-03,+95.201E-03
+560.050E-03,+77.437E-03,+95.955E-03
+561.400E-03,+85.477E-03,+114.548E-03
+562.750E-03,+94.271E-03,+124.347E-03
+564.100E-03,+85.980E-03,+112.538E-03
+565.450E-03,+86.734E-03,+98.719E-03
+566.800E-03,+80.704E-03,+79.121E-03
+568.150E-03,+56.583E-03,+38.166E-03
+569.500E-03,+78.442E-03,+48.216E-03
+570.850E-03,+85.980E-03,+45.201E-03
+572.200E-03,+92.764E-03,+63.040E-03
+573.550E-03,+75.678E-03,+58.769E-03
+574.900E-03,+84.724E-03,+87.161E-03
+576.250E-03,+69.397E-03,+84.146E-03
+577.600E-03,+83.970E-03,+112.286E-03
+578.950E-03,+96.533E-03,+127.111E-03
+580.300E-03,+97.286E-03,+127.362E-03
+581.650E-03,+77.437E-03,+96.206E-03
+583.000E-03,+69.397E-03,+70.327E-03
+584.350E-03,+62.613E-03,+44.447E-03
+585.700E-03,+61.357E-03,+31.884E-03
+587.050E-03,+116.382E-03,+81.131E-03
+588.400E-03,+67.136E-03,+38.920E-03
+589.750E-03,+76.935E-03,+60.025E-03
+591.100E-03,+84.724E-03,+80.126E-03
+592.450E-03,+64.372E-03,+76.106E-03
+593.800E-03,+83.970E-03,+108.266E-03
+595.150E-03,+93.518E-03,+128.367E-03
+596.500E-03,+93.266E-03,+120.578E-03
+597.850E-03,+94.774E-03,+116.307E-03
+599.200E-03,+86.482E-03,+92.940E-03
+600.550E-03,+79.698E-03,+70.075E-03
+601.900E-03,+74.673E-03,+48.970E-03
+603.250E-03,+84.221E-03,+50.477E-03
+604.600E-03,+76.683E-03,+45.452E-03
+605.950E-03,+81.457E-03,+56.508E-03
+607.300E-03,+81.960E-03,+72.085E-03
+608.650E-03,+74.925E-03,+84.146E-03
+610.000E-03,+79.950E-03,+102.487E-03
+611.350E-03,+93.015E-03,+123.593E-03
+612.700E-03,+97.286E-03,+131.884E-03
+614.050E-03,+93.518E-03,+124.347E-03
+615.400E-03,+87.990E-03,+102.487E-03
+616.750E-03,+87.236E-03,+83.392E-03
+618.100E-03,+69.146E-03,+47.462E-03
+619.450E-03,+92.010E-03,+55.754E-03
+620.800E-03,+79.196E-03,+43.945E-03
+622.150E-03,+93.015E-03,+63.291E-03
+623.500E-03,+54.573E-03,+40.678E-03
+624.850E-03,+64.121E-03,+65.050E-03
+626.200E-03,+77.437E-03,+88.166E-03
+627.550E-03,+86.231E-03,+112.789E-03
+628.900E-03,+89.497E-03,+124.347E-03
+630.250E-03,+84.221E-03,+116.307E-03
+631.600E-03,+87.236E-03,+108.266E-03
+632.950E-03,+85.477E-03,+91.432E-03
+634.300E-03,+62.362E-03,+52.739E-03
+635.650E-03,+82.965E-03,+54.749E-03
+637.000E-03,+89.497E-03,+54.246E-03
+638.350E-03,+84.975E-03,+51.985E-03
+639.700E-03,+85.477E-03,+64.296E-03
+641.050E-03,+84.472E-03,+84.146E-03
+642.400E-03,+85.477E-03,+95.955E-03
+643.750E-03,+93.518E-03,+116.809E-03
+645.100E-03,+98.040E-03,+132.387E-03
+646.450E-03,+99.045E-03,+133.643E-03
+647.800E-03,+100.804E-03,+123.342E-03
+649.150E-03,+94.271E-03,+101.231E-03
+650.500E-03,+81.457E-03,+76.357E-03
+651.850E-03,+88.241E-03,+61.281E-03
+653.200E-03,+86.482E-03,+52.739E-03
+654.550E-03,+82.714E-03,+48.970E-03
+655.900E-03,+92.764E-03,+67.060E-03
+657.250E-03,+87.990E-03,+79.874E-03
+658.600E-03,+91.256E-03,+100.226E-03
+659.950E-03,+82.211E-03,+105.251E-03
+661.300E-03,+97.286E-03,+128.367E-03
+662.650E-03,+104.322E-03,+136.407E-03
+664.000E-03,+89.497E-03,+118.568E-03
+665.350E-03,+85.477E-03,+96.206E-03
+666.700E-03,+77.437E-03,+68.819E-03
+668.050E-03,+69.397E-03,+51.985E-03
